3609447
522679
4740310
2140097
25104844
3974405
2582761
691720
515248
14601066
6959963
1012860
1166706
8985443
4849937
2288536
2054025
3282420
3384435
1058372
4189616
4948028
7420628
3973204
2191241
4517925
804250
1343821
1961587
1042795
6013656
1464515
13604645
7352501
566783
8736808
2778219
3024174
9691160
786012
3709283
631173
4909426
17448910
1991885
494871
6027152
5123020
1423031
4285071
429682
